code,mode,class,name
J-77190,,01,autres meuniers et ouvriers assimilés
J-77190,,02,autres meunières et ouvrières assimilées
J-77200,,00,772 Ouvriers de la production et du raffinage du sucre
J-77220,,01,broyeur de canne à sucre
J-77220,,02,broyeuse de canne à sucre
J-77230,,01,opérateur de diffuseur (sucre de betterave)
J-77230,,02,opératrice de diffuseur (sucre de betterave)
J-77240,,01,carbonateur de sucrerie
J-77240,,02,carbonatrice de sucrerie
J-77250,,01,cuiseur de sucrerie
J-77250,,02,cuiseuse de sucrerie
J-77260,,01,conducteur d'installations de raffinage du sucre en continu
J-77260,,02,conductrice d'installations de raffinage du sucre en continu
J-77290,,01,autres ouvriers de la production et du raffinage du sucre
J-77290,,02,autres ouvrières de la production et du raffinage du sucre
J-77300,,00,773 Bouchers et ouvriers assimilés
J-77310,,01,"boucher, en général"
J-77310,,02,"bouchère, en général"
J-77320,,01,abatteur de bestiaux
J-77320,,02,abatteuse de bestiaux
J-77330,,01,dépeceur-découpeur de viande
J-77330,,02,dépeceuse-découpeuse de viande
J-77340,,01,fabricant de saucisses
J-77340,,02,fabricante de saucisses
J-77390,,01,autres bouchers et ouvriers assimilés
J-77390,,02,autres bouchères et ouvrières assimilées
J-77400,,00,774 Ouvriers de la conservation des aliments
J-77410,,01,"cuiseur-conserveur, en général"
J-77410,,02,"cuiseuse-conservatrice, en général"
J-77415,,01,cuiseur-conserveur de poisson
J-77415,,02,cuiseuse-conservatrice de poisson
J-77420,,01,autoclaviste
J-77430,,01,conducteur d'appareil de congélation
J-77430,,02,conductrice d'appareil de congélation
J-77440,,01,conducteur d'appareil de déshydratation
J-77440,,02,conductrice d'appareil de déshydratation
J-77450,,01,saleur-saumurier (aliments)
J-77450,,02,saleuse-saumurière (aliments)
J-77460,,01,conducteur de fumoir (viande et poisson)
J-77460,,02,conductrice de fumoir (viande et poisson)
J-77490,,01,autres ouvriers de la conservation des aliments
J-77490,,02,autres ouvrières de la conservation des aliments
J-77500,,OK,775 Préparateurs de produits laitiers
J-77510,,01,"préparateur de produits laitiers, en général"
J-77510,,02,"préparatrice de produits laitiers, en général"
J-77520,,01,conducteur d'appareil de pasteurisation du lait
J-77520,,02,conductrice d'appareil de pasteurisation du lait
J-77530,,01,baratteur
J-77530,,02,baratteuse
J-77540,,01,fromager
J-77540,,02,fromagère
J-77550,,01,fabricant de crème glacée
J-77550,,02,fabricante de crème glacée
J-77590,,01,autres préparateurs de produits laitiers
J-77590,,02,autres préparatrices de produits laitiers
J-77600,,00,"776 Boulangers, pâtissiers, confiseurs"
J-77610,,01,"boulanger-pâtissier, en général"
J-77610,,02,"boulangère-pâtissière, en général"
J-77620,,01,boulanger
J-77620,,02,boulangère
J-77630,,01,pâtissier
J-77630,,02,pâtissière
J-77640,,01,fabricant de pâtes alimentaires
J-77640,,02,fabricante de pâtes alimentaires
J-77650,,01,chocolatier
J-77650,,02,chocolatière
J-77660,,01,confiseur
J-77660,,02,confiseuse
J-77690,,01,"autres boulangers, pâtissiers et confiseurs"
J-77690,,02,"autres boulangères, pâtissières et confiseuses"
J-77700,,00,"777 Ouvriers de la préparation des thés, des cafés et des cacaos"
J-77720,,01,dégustateur de café ou de thé
J-77720,,02,dégustatrice de café ou de thé
J-77730,,01,ouvrier au mélange du café
J-77730,,02,ouvrière au mélange du café
J-77740,,01,ouvrier au mélange du thé
J-77740,,02,ouvrière au mélange du thé
J-77750,,01,grilleur de café
J-77750,,02,grilleuse de café
J-77760,,01,grilleur de fèves de cacao
J-77760,,02,grilleuse de fèves de cacao
J-77790,,01,"autres ouvriers de la préparation des thés, des cafés et des cacaos"
J-77790,,02,"autres ouvrières de la préparation des thés, des cafés et des cacaos"
J-77800,,00,778 Brasseurs et fabricants de vin et de boissons alcoolisées
J-77820,,01,ouvrier de la germination (maltage)
J-77820,,02,ouvrière de la germination (maltage)
J-77825,,01,tourrailleur (maltage)
J-77825,,02,tourrailleuse (maltage)
J-77830,,01,cuiseur de malt
J-77830,,02,cuiseuse de malt
J-77835,,01,ouvrier de la fermentation
J-77835,,02,ouvrière de la fermentation
J-77840,,01,ouvrier à la fabrication de la levure
J-77840,,02,ouvrière à la fabrication de la levure
J-77850,,01,ouvrier du travail des vins
J-77850,,02,ouvrière du travail des vins
J-77860,,01,dégustateur de vin et de liqueur
J-77860,,02,dégustatrice de vin et de liqueur
J-77870,,01,vinaigrier
J-77870,,02,vinaigrière
J-77880,,01,conducteur de pressoir à fruits
J-77880,,02,conductrice de pressoir à fruits
J-77890,,01,autres brasseurs et fabricants de vin et de boissons alcoolisées
J-77890,,02,autres brasseuses et fabricantes de vin et de boissons alcoolisées
J-77900,,00,779 Travaillleurs de la transformation des aliments et des boissons n.c.a.
J-77920,,01,presseur d'huile comestible
J-77920,,02,presseuse d'huile comestible
J-77925,,01,conducteur de machine à raffiner les huiles et les corps gras
J-77925,,02,conductrice de machine à raffiner les huiles et les corps gras
J-77930,,01,conducteur d'appareil d'hydrogénation des huiles et des corps gras
J-77930,,02,conductrice d'appareil d'hydrogénation des huiles et des corps gras
J-77940,,01,préparateur de poissons
J-77940,,02,préparatrice de poissons
J-77990,,01,autres travailleurs de la transformation des aliments et des boissons
J-77990,,02,autres travailleuses de la transformation des aliments et des boissons
J-78000,,0,78 Ouvriers de la préparation du tabac et de la fabrication des produits du tabac
J-78100,,00,781 Ouvriers de la préparation du tabac
J-78120,,01,trieur de feuilles de tabac
J-78120,,02,trieuse de feuilles de tabac
J-78130,,01,préposé au mélange du tabac
J-78130,,02,préposée au mélange du tabac
J-78140,,01,mouilleur de tabac
J-78140,,02,mouilleuse de tabac
J-78150,,01,effeuilleur de plants de tabac (à la main)
J-78150,,02,effeuilleuse de plants de tabac (à la main)
J-78160,,01,effeuilleur de plants de tabac (à la machine)
J-78160,,02,effeuilleuse de plant de tabac (à la machine)
J-78170,,01,conducteur de machine à couper le tabac
J-78170,,02,conductrice de machine à couper le tabac
J-78190,,01,autres ouvriers de la préparation du tabac
J-78190,,02,autres ouvrières de la préparation du tabac
J-78200,,00,782 Cigariers
J-78220,,01,cigarier à la main
J-78220,,02,cigarière à la main
J-78230,,01,cigarier à la machine
J-78230,,02,cigarière à la machine
J-78290,,01,autres cigariers
J-78290,,02,autres cigarières
J-78300,,00,783 Ouvriers de la fabrication des cigarettes
J-78320,,01,confectionneur de cigarettes (à la machine)
J-78320,,02,confectionneuse de cigarettes (à la machine)
J-78390,,01,autres ouvriers de la fabrication des cigarettes
J-78390,,02,autres ouvrières de la fabrication des cigarettes
J-78900,,00,789 Ouvriers de la préparation du tabac et de la fabrication des produits du tabac n.c.a.
J-78920,,01,préparateur de tabac à priser
J-78920,,02,préparatrice de tabac à priser
J-78990,,01,autres ouvriers de la préparation du tabac et de la fabrication des produits du tabac
J-78990,,02,autres ouvrières de la préparation du tabac et de la fabrication des produits du tabac
J-79000,,0,"79 Tailleurs, couturiers, couseurs, rembourreurs et ouvriers assimilés"
J-79100,,00,791 Tailleurs et couturiers
J-79120,,01,tailleur sur mesure
J-79120,,02,tailleuse sur mesure
J-79130,,01,tailleur en confection
J-79130,,02,tailleuse en confection
J-79140,,01,couturier
J-79140,,02,couturière
J-79190,,01,autres tailleurs et couturiers
J-79190,,02,autres tailleuses et couturières
J-79200,,00,792 Fourreurs et travailleurs assimilés
J-79220,,01,fourreur
J-79220,,02,fourreuse
J-79230,,01,patronnier en fourrures
J-79230,,02,patronnière en fourrures
J-79240,,01,trieur et assortisseur de fourrures
J-79240,,02,trieuse et assortisseuse de fourrures
J-79250,,01,coupeur de fourrures
J-79250,,02,coupeuse de fourrures
J-79260,,01,cloueur de fourrures
J-79260,,02,cloueuse de fourrures
J-79290,,01,autres fourreurs et travailleurs assimilés
J-79290,,02,autres fourreuses et travailleures assimilées
J-79300,,00,793 Modistes et chapeliers
J-79320,,01,modiste
J-79330,,01,dresseur de chapeaux à la machine
J-79330,,02,dresseuse de chapeaux à la machine
J-79390,,01,autres modistes et chapeliers
J-79390,,02,autres modistes et chapelières
J-79400,,00,794 Patronniers et coupeurs
J-79420,,01,patronnier de vêtements
J-79420,,02,patronnière de vêtements
J-79430,,01,patronnier de chapeaux et bérets
J-79430,,02,patronnière de chapeaux et bérets
J-79440,,01,marqueur de vêtements
J-79440,,02,marqueuse de vêtements
J-79450,,01,"coupeur de vêtements, à l'exception du cuir"
J-79450,,02,"coupeuse de vêtements, à l'exception du cuir"
J-79460,,01,coupeur de vêtements de cuir
J-79460,,02,coupeuse de vêtements de cuir
J-79470,,01,"coupeur de gants, à l'exception de peau"
J-79470,,02,"coupeuse de gants, à l'exception de peau"
J-79480,,01,coupeur de gants de peau
J-79480,,02,coupeuse de gants de peau
J-79490,,01,autres patronniers et coupeurs
J-79490,,02,autres patronnières et coupeuses
J-79500,,00,795 Couseurs et brodeurs
J-79510,,01,"couseur à la main et à la machine, en général"
J-79510,,02,"couseuse à la main et à la machine, en général"
J-79520,,01,couseur de vêtements à la main (à l'exception du cuir et de la fourrure)
J-79520,,02,couseuse de vêtements à la main (à l'exception du cuir et de la fourrure)
J-79530,,01,couseur de vêtements en cuir à la main
J-79530,,02,couseuse de vêtements en cuir à la main
J-79540,,01,couseur de fourrure à la main
J-79540,,02,couseuse de fourrures à la main
J-79550,,01,opérateur de machine à coudre
J-79550,,02,opératrice de machine à coudre
J-79560,,01,brodeur à la main
J-79560,,02,brodeuse à la main
J-79570,,01,brodeur à la machine
J-79570,,02,brodeuse à la machine
J-79590,,01,autres couseurs et brodeurs
J-79590,,02,autres couseuses et brodeuses
J-79600,,00,796 Rembourreurs et travailleurs assimilés
J-79620,,01,rembourreur
J-79620,,02,rembourreuse
J-79630,,01,tapissier en voitures
J-79630,,02,tapissière en voitures
J-79640,,01,matelassier
J-79640,,02,matelassière
J-79690,,01,autres rembourreurs et travailleurs assimilés
J-79690,,02,autres rembourreuses et travailleuses assimilées
J-79900,,00,"799 Tailleurs, couturiers, couseurs, rembourreurs et ouvriers assimilés n.c.a."
J-79920,,01,"confectionneur de voiles à bateau, de tentes et de bâches"
J-79920,,02,"confectionneuse de voiles à bateau, de tentes et de bâches"
J-79930,,01,fabricant de parapluies
J-79930,,02,fabricante de parapluies
J-79990,,01,"autres tailleurs, couturiers, couseurs, rembourreurs et ouvriers assimilés"
J-79990,,02,"autres tailleuses, couturières, couseuses, rembourreuses et ouvrières assimilées"
J-80000,,0,80 Fabricants de chaussures et ouvriers de la fabrication d'articles en cuir
J-80100,,00,801 Fabricants de chaussures et cordonniers
J-80110,,01,"fabricant de chaussures, en général"
J-80110,,02,"fabricante de chaussures, en général"
J-80120,,01,fabricant de chaussures orthopédiques
J-80120,,02,fabricante de chaussures orthopédiques
J-80130,,01,cordonnier
J-80130,,02,cordonnière
J-80190,,01,autres fabricants de chaussures et cordonniers
J-80190,,02,autres fabricantes de chaussures et cordonnières
J-80200,,00,"802 Coupeurs, monteurs de tiges, couseurs de chaussures et ouvriers assimilés"
J-80215,,01,patronnier de chaussures
J-80215,,02,patronnière de chaussures
J-80220,,01,coupeur d'empeignes
J-80220,,02,coupeuse d'empeignes
J-80225,,01,coupeur de chaussures à la main
J-80225,,02,coupeuse de chaussures à la main
J-80230,,01,apprêteur de tiges (chaussures)
J-80230,,02,apprêteuse de tiges (chaussures)
J-80235,,01,coupeur de semelles à la presse
J-80235,,02,coupeuse de semelles à la presse
J-80240,,01,monteur de semelles
J-80240,,02,monteuse de semelles
J-80245,,01,monteur de tiges
J-80245,,02,monteuse de tiges
J-80250,,01,couseur de chaussures à la machine
J-80250,,02,couseuse de chaussures à la machine
J-80255,,01,finisseur de chaussures
J-80255,,02,finisseuse de chaussures
J-80290,,01,"autres coupeurs, monteurs de tiges, couseurs de chaussures et ouvriers assimilés"
J-80290,,02,"autres coupeuses, monteuses de tiges, couseuses de chaussures et ouvrières assimilés"
J-80300,,00,803 Ouvriers de la fabrication d'articles en cuir
J-80310,,01,"ouvrier de la fabrication d'articles en cuir, en général"
J-80310,,02,"ouvrière de la fabrication d'articles en cuir, en général"
J-80320,,01,sellier et harnacheur
J-80320,,02,sellière et harnacheuse
J-80330,,01,coupeur de cuir
J-80330,,02,coupeuse de cuir
J-80340,,01,couseur de cuir à la main
J-80340,,02,couseuse de cuir à la main
J-80350,,01,couseur de cuir à la machine
J-80350,,02,couseuse de cuir à la machine
J-80360,,01,monteur d'articles en cuir
J-80360,,02,monteuse d'articles en cuir
J-80390,,01,autres ouvriers de la fabrication d'articles en cuir
J-80390,,02,autres ouvrières de la fabrication d'articles en cuir
J-81000,,0,81 Ébénistes et travailleurs du bois assimilés
J-81100,,00,811 Ébénistes
J-81120,,01,ébéniste
J-81190,,01,autres ébénistes
J-81200,,00,812 Conducteur de machines à bois
J-81205,,01,"régleur de machine à bois, en général"
J-81205,,02,"régleuse de machine à bois, en général"
J-81208,,01,"conducteur de machines à bois, en général"
J-81208,,02,"conductrice de machines à bois, en général"
J-81210,,01,"régleur-conducteur de machines à bois, en général"
J-81210,,02,"régleuse-conductrice de machines à bois, en général"
J-81220,,01,scieur de précision sur bois
J-81220,,02,scieuse de précision sur bois
J-81230,,01,tourneur sur bois
J-81230,,02,tourneuse sur bois
J-81240,,01,régleur-conducteur de tour (travail du bois)
J-81240,,02,régleuse-conductrice de tour (travail du bois)
J-81250,,01,régleur-conducteur de toupie (travail du bois)
J-81250,,02,régleuse-conductrice de toupie (travail du bois)
J-81260,,01,régleur-conducteur de moulureuse
J-81260,,02,régleuse-conductrice de moulureuse
J-81270,,01,régleur-conducteur de raboteuse sur bois
J-81270,,02,régleuse-conductrice de raboteuse sur bois
J-81280,,01,régleur-conducteur de machine à sculpter le bois
J-81280,,02,régleuse-conductrice de machine à sculpter le bois
J-81290,,01,autres conducteurs de machines à bois
J-81290,,02,autres conductrices de machines à bois
J-81900,,00,819 Ébénistes et travailleurs du bois assimilés n.c.a.
J-81920,,01,carrossier en bois
J-81920,,02,carrossière en bois
J-81925,,01,charron
J-81925,,02,charronne
J-81930,,01,tonnelier
J-81930,,02,tonnelière
J-81935,,01,modeleur sur bois
J-81935,,02,modeleuse sur bois
J-81940,,01,maquettiste sur bois
J-81945,,01,sculpteur sur bois
J-81945,,02,sculpteuse sur bois
J-81950,,01,plaqueur
J-81950,,02,plaqueuse
J-81955,,01,finisseur de meubles en bois
J-81955,,02,finisseuse de meubles en bois
J-81960,,01,pipier
J-81960,,02,pipière
J-81965,,01,marqueteur
J-81965,,02,marqueteuse
J-81990,,01,autres ébénistes et travailleurs du bois assimilés
J-81990,,02,autres ébénistes et travailleuses du bois assimilées
J-82000,,0,82 Tailleurs et graveurs de pierres
J-82020,,01,tailleur et finisseur de pierres
J-82020,,02,tailleuse et finisseuse de pierres
J-82030,,01,trieur de pierres
J-82030,,02,trieuse de pierres
J-82040,,01,traceur appareilleur de pierres
J-82040,,02,traceuse appareilleuse de pierres
J-82050,,01,tourneur sur pierre
J-82050,,02,tourneuse sur pierre
J-82060,,01,graveur de lettres sur pierre à la main
J-82060,,02,graveuse de lettres sur pierre à la main
J-82070,,01,ouvrier sculpteur sur pierre à la main
J-82070,,02,ouvrière sculptrice sur pierre à la main
J-82080,,01,sculpteur-monteur de monuments
J-82080,,02,sculptrice-monteuse de monuments
J-82090,,01,autres tailleurs et graveurs de pierres
J-82090,,02,autres tailleuses et graveuses de pierres
J-83000,,0,"83 Forgerons, outilleurs et conducteurs de machines-outils"
J-83100,,00,"831 Forgerons, marteleurs et conducteur de presse à forger"
J-83110,,01,"forgeron, en général"
J-83110,,02,"forgeronne, en général"
J-83120,,01,marteleur
J-83120,,02,marteleuse
J-83130,,01,conducteur de marteau-pilon
J-83130,,02,conductrice de marteau-pilon
J-83140,,01,conducteur de presse à forger
J-83140,,02,conductrice de presse à forger
J-83190,,01,"autres forgerons, marteleurs et conducteurs de presses à forger"
J-83190,,02,"autres forgeronnes, marteleuses et conductrices de presses à forger"
J-83200,,00,"832 Outilleurs, modeleurs mécaniciens et traceurs mécaniciens"
J-83220,,01,outilleur-ajusteur
J-83220,,02,outilleuse-ajusteuse
J-83230,,01,ajusteur calibriste
J-83230,,02,ajusteuse calibriste
J-83240,,01,modeleur mécanicien (fonderie)
J-83240,,02,modeleuse mécanicienne (fonderie)
J-83250,,01,traceur mécanicien
J-83250,,02,traceuse mécanicienne
J-83290,,01,"autres outilleurs, modeleurs mécaniciens et traceurs mécaniciens"
J-83290,,02,"autres outilleuses, modeleuses mécaniciennes et traceuses mécaniciennes"
J-83300,,00,833 Régleurs-conducteurs de machines-outils
J-83305,,01,"régleur de machines-outils, en général"
J-83305,,02,"régleuse de machines-outils, en général"
J-83310,,01,"régleur-conducteur de machines-outils, en général"
J-83310,,02,"régleuse-conductrice de machines-outils, en général"
J-83320,,01,régleur-conducteur de tour
J-83320,,02,régleuse-conductrice de tour
J-83330,,01,régleur-conducteur de fraiseuse
J-83330,,02,régleuse-conductrice de fraiseuse
J-83340,,01,régleur-conducteur de raboteuse
J-83340,,02,régleuse-conductrice de raboteuse
J-83350,,01,régleur-conducteur d'aléseuse
J-83350,,02,régleuse-conductrice d'aléseuse
J-83360,,01,régleur-conducteur de perceuse
J-83360,,02,régleuse-conductrice de perceuse
J-83370,,01,régleur-conducteur de rectifieuse
J-83370,,02,régleuse-conductrice de rectifieuse
J-83380,,01,régleur-conducteur de machine à roder
J-83380,,02,régleuse-conductrice de machine à roder
J-83385,,01,régleur-conducteur de machine à commande numérique
J-83385,,02,régleuse-conductrice de machine à commande numérique
J-83390,,01,autres régleurs-conducteurs de machines-outils
J-83390,,02,autres régleuses-conductrices de machines-outils
J-83400,,00,834 Conducteurs de machines-outils
J-83410,,01,"conducteur de machines-outils, en général"
J-83410,,02,"conductrice de machines-outils, en général"
J-83420,,01,conducteur de tour
J-83420,,02,conductrice de tour
J-83430,,01,conducteur de fraiseuse
J-83430,,02,conductrice de fraiseuse
J-83440,,01,conducteur de raboteuse
J-83440,,02,conductrice de raboteuse
J-83450,,01,conducteur d'aléseuse
J-83450,,02,conductrice d'aléseuse
J-83460,,01,conducteur de perceuse
J-83460,,02,conductrice de perceuse
J-83465,,01,conducteur de rectifieuse
J-83465,,02,conductrice de rectifieuse
J-83470,,01,conducteur de machine à roder
J-83470,,02,conductrice de machine à roder
J-83475,,01,conducteur de scie à métaux
J-83475,,02,conductrice de scie à métaux
J-83480,,01,conducteur de machine à transfert automatique
J-83480,,02,conductrice de machine à transfert automatique
J-83490,,01,autres conducteurs de machines-outils
J-83490,,02,autres conductrices de machines-outils
J-83500,,00,"835 Émouleurs, polisseurs et affûteurs d'outils"
J-83520,,01,conducteur de machine à polir
J-83520,,02,conductrice de machine à polir
J-83530,,01,"affûteur-outilleur, machine-outils"
J-83530,,02,"affûteuse-outilleuse, machine-outils"
J-83540,,01,aiguiseur de coutellerie
J-83540,,02,aiguiseuse de coutellerie
J-83550,,01,réparateur et affûteur de scies
J-83550,,02,réparatrice et affûteuse de scies
J-83560,,01,aiguiseur de cardes
J-83560,,02,aiguiseuse de cardes
J-83590,,01,"autres émouleurs, polisseurs et affûteurs d'outils"
J-83590,,02,"autres émouleuses, polisseuses et affûteuses d'outils"
J-83900,,00,"839 Forgerons, outilleurs et conducteurs de machines-outils n.c.a."
J-83920,,01,armurier
J-83920,,02,armurière
J-83930,,01,serrurier
J-83930,,02,serrurière
J-83940,,01,repousseur au tour sur métaux
J-83940,,02,repousseuse au tour sur métaux
J-83950,,01,formeur de métal à la main
J-83950,,02,formeuse de métal à la main
J-83960,,01,conducteur de presse mécanique
J-83960,,02,conductrice de presse mécanique
J-83970,,01,conducteur de machine à cintrer
J-83970,,02,conductrice de machine à cintrer
J-83980,,01,conducteur de cisaille mécanique
J-83980,,02,conductrice de cisaille mécanique
J-83990,,01,"autres forgerons, outilleurs et conducteurs de machines-outils"
J-83990,,02,"autres forgeronnes, outillleuses et conductrices de machines-outils"
J-84000,,0,"84 Ajusteurs-monteurs, installateurs de machines et fabricants d'intruments de précision (sauf électriques)"
J-84100,,00,841 Ajusteurs-monteurs et installateurs de machines
J-84105,,01,"ajusteur en construction mécanique, en général"
J-84105,,02,"ajusteuse en construction mécanique, en général"
J-84110,,01,"ajusteur-monteur en construction mécanique, en général"
J-84110,,02,"ajusteuse-monteuse en construction mécanique, en général"
J-84115,,01,ajusteur-monteur de moteur à combustion interne (à l'exception des moteurs d'avion et des moteurs marins)
J-84115,,02,ajusteuse-monteuse de moteur à combustion interne (à l'exception des moteurs d'avion et des moteurs marins)
J-84120,,01,ajusteur-monteur de moteurs d'avion
J-84120,,02,ajusteuse-monteuse de moteurs d'avion
J-84125,,01,ajusteur-monteur de moteurs marins
J-84125,,02,ajusteuse-monteuse de moteurs marins
J-84130,,01,ajusteur-monteur de turbines (à l'exception des turbines d'avion et des turbines marines)
J-84130,,02,ajusteuse-monteuse de turbines (à l'exception des turbines d'avion et des turbines marines)
J-84135,,01,ajusteur-monteur de machines-outils pour le travail des métaux
J-84135,,02,ajusteuse-monteuse de machines-outils pour le travail des métaux
J-84140,,01,ajusteur-monteur de machines de mines
J-84140,,02,ajusteuse-monteuse de machines de mines
J-84145,,01,ajusteur-monteur de machines d'imprimerie
J-84145,,02,ajusteuse-monteuse de machines d'imprimerie
J-84150,,01,ajusteur-monteur de machines textiles
J-84150,,02,ajusteuse-monteuse de machines textiles
J-84155,,01,ajusteur-monteur de machines à bois
J-84155,,02,ajusteuse-monteuse de machines à bois
J-84160,,01,ajusteur-monteur de machines agricoles
J-84160,,02,ajusteuse-monteuse de machines agricoles
J-84165,,01,ajusteur-monteur d'engins de terrassement
J-84165,,02,ajusteuse-monteuse d'engins de terrassement
J-84170,,01,ajusteur-monteur de machines de bureau
J-84170,,02,ajusteuse-monteuse de machines de bureau
J-84175,,01,monteur-installateur de machines
J-84175,,02,monteuse-installatrice de machines
J-84180,,01,installateur-mécanicien d'installation de réfrigération et de climatisation
J-84180,,02,installatrice-mécanicienne d'installation de réfrigération et de climatisation
J-84185,,01,ajusteur-monteur d'aviation
J-84185,,02,ajusteuse-monteuse d'aviation
J-84190,,01,autres ajusteurs-monteurs et installateurs de machines
J-84190,,02,autres ajusteuses-monteuses et installatrices de machine
J-84200,,00,842 Horlogers et mécaniciens d'instruments de précision
J-84220,,01,horloger
J-84220,,02,horlogère
J-84225,,01,horloger-réparateur
J-84225,,02,horlogère-réparatrice
J-84230,,01,mécanicien-réparateur d'instruments de précision
J-84230,,02,mécanicienne-réparatrice d'instruments de précision
J-84235,,01,mécanicien-réparateur d'instruments d'optique
J-84240,,01,monteur d'instruments de précision
J-84240,,02,monteuse d'instruments de précision
J-84245,,01,mécanicien-réparateur de prothèses orthopédiques
J-84250,,01,prothésiste dentaire
J-84290,,01,autres horlogers et et mécaniciens d'instruments de précision
J-84290,,02,autres horlogères et mécaniciennes d'instruments de précisions
J-84300,,00,843 Mécaniciens de véhicules à moteur
J-84320,,01,mécanicien d'automobiles
J-84320,,02,mécanicienne d'automobiles
J-84330,,01,mécanicien de camions
J-84330,,02,mécanicienne de camions
J-84340,,01,mécanicien de motocyclettes et vélomoteurs
J-84340,,02,mécanicienne de motocyclettes et vélomoteurs
J-84390,,01,autres mécaniciens de véhicules à moteur
J-84390,,02,autres mécaniciennes de véhicules à moteur
J-84400,,00,844  Mécaniciens de moteurs d'avion
J-84410,,01,"mécanicien de moteurs d'avion, en général"
J-84410,,02,"mécanicienne de moteurs d'avion, en général"
J-84420,,01,Mécanicien de moteurs d'avion (service de ligne)
J-84420,,02,mécanicienne de moteurs d'avion (service de ligne)
J-84490,,01,autres mécaniciens de moteurs d'avion
J-84490,,02,autres mécaniciennes de moteurs d'avion
J-84900,,00,"849 Ajusteurs-monteurs, installateurs de machines et mécaniciens d'appareils de précision (sauf électriques) n.c.a."
J-84910,,01,"mécanicien de machines, en général"
J-84910,,02,"mécanicienne de machines, en général"
J-84915,,01,mécanicien de machines à vapeur à mouvement alternatif
J-84915,,02,mécanicienne de machines à vapeur à mouvement alternatif
J-84920,,01,mécanicien de moteurs Diesel (à l'exception des véhicules à moteur)
J-84920,,02,mécanicienne de moteurs Diesel (à l'exception des véhicules à moteur)
J-84925,,01,mécanicien de turbines (à l'exception des turbines d'avion et des turbines marines)
J-84925,,02,mécanicienne de turbines (à l'exception des turbines d'avion et des turbines marines)
J-84930,,01,mécanicien de machines-outils pour le travail des métaux
J-84930,,02,mécanicienne de machines-outils pour le travail des métaux
J-84935,,01,mécanicien de machinerie minière
J-84935,,02,mécanicienne de machinerie minière
J-84940,,01,mécanicien de machines d'imprimerie
J-84940,,02,mécanicienne de machines d'imprimerie
J-84945,,01,mécanicien de machines textiles
J-84945,,02,mécanicienne de machines textiles
J-84950,,01,mécanicien de machines à bois
J-84950,,02,mécanicienne de machines à bois
J-84955,,01,mécanicien de machines agricoles
J-84955,,02,mécanicienne de machines agricoles
J-84960,,01,mécanicien d'engins de terrassement et de machines de construction
J-84960,,02,mécanicienne d'engins de terrassement et de machines de construction
J-84965,,01,mécanicien de machines de bureau
J-84965,,02,mécanicienne de machines de bureau
J-84970,,01,mécanicien d'entretien d'établissement
J-84970,,02,mécanicienne d'entretien d'établissement
J-84975,,01,mécanicien-réparateur de cycles
J-84975,,02,mécanicienne-réparatrice de cycles
J-84980,,01,huileur et graisseur (à l'exception des moteurs marins)
J-84980,,02,huileuse et graisseuse (à l'exception des moteurs marins)
J-84985,,01,contrôleur-vérificateur de construction mécanique
J-84985,,02,contrôleuse-vérificatrice de construction mécanique
J-84990,,01,"autres ajusteurs-monteurs, installateurs de machines et mécaniciens d'appareils de précision (sauf électriques)"
J-84990,,02,"autres ajusteuses-monteuses, installatrices de machines et mécaniciennes d'appareils de précision (sauf électriques)"
J-85000,,0,85 Ajusteurs-électriciens et ouvriers en électricité et en électronique assimilés
J-85100,,00,851 Ajusteurs-électriciens
J-85110,,01,"ajusteur-électricien, en général"
J-85110,,02,"ajusteuse-électricienne, en général"
J-85120,,01,ajusteur-électricien de moteurs et dynamos
J-85120,,02,ajusteuse-électricienne de moteurs et dynamos
J-85130,,01,ajusteur-électricien de transformateurs
J-85130,,02,ajusteuse-électricienne de transformateurs
J-85140,,01,ajusteur-électricien de tableaux de distribution et de dispositifs de commutation et de commande
J-85140,,02,ajusteuse-électricienne de tableaux de distribution et de dispositifs de commutation et de commande
J-85150,,01,ajusteur-électricien d'instruments
J-85150,,02,ajusteuse-électricienne d'instruments
J-85160,,01,ajusteur-électricien d'ascenseurs et d'équipements similaires
J-85160,,02,ajusteuse-électricienne d'ascenseurs et d'équipements similaires
J-85190,,01,autres ajusteurs-électriciens
J-85190,,02,autres ajusteuses-électriciennes
J-85200,,00,852 Ajusteurs-électroniciens
J-85210,,01,"ajusteur-électronicien, en général"
J-85210,,02,"ajusteuse-électronicienne, en général"
J-85220,,01,"ajusteur-électronicien de matériel radio, de radar et de télévision"
J-85220,,02,"ajusteuse-électronicienne de matériel radio, de radar et de télévision"
J-85230,,01,ajusteur-électronicien d'appareils médicaux
J-85230,,02,ajusteuse-électronicienne d'appareils médicaux
J-85240,,01,ajusteur-électronicien d'ordinateurs et de machines similaires
J-85240,,02,ajusteuse-électronicienne d'ordinateurs et de machines similaires
J-85250,,01,ajusteur-électronicien de machines industrielles
J-85250,,02,ajusteuse-électronicienne de machines industrielles
J-85260,,01,ajusteur-électronicien d'installations de signalisation
J-85260,,02,ajusteuse-électronicienne d'installations de signalisation
J-85290,,01,autres ajusteurs-électroniciens
J-85290,,02,autres ajusteuses-électronicienes
J-85300,,00,853 Monteurs d'appareils électriques et électroniques
J-85320,,01,monteur d'appareils électriques
J-85320,,02,monteuse d'appareils électriques
J-85330,,01,monteur d'appareils électroniques
J-85330,,02,monteuse d'appareils électroniques
